0.107000	0.787582	0.316463	-0.262616	1.192647
0.108000	0.787317	0.317657	-0.266178	1.194914
0.109000	0.787049	0.318853	-0.269786	1.197168
0.110000	0.786778	0.320051	-0.273439	1.199410
0.111000	0.786503	0.321252	-0.277137	1.201639
0.112000	0.786224	0.322454	-0.280881	1.203856
0.113000	0.785941	0.323659	-0.284670	1.206062
0.114000	0.785654	0.324867	-0.288503	1.208257
0.115000	0.785364	0.326076	-0.292382	1.210442
0.116000	0.785069	0.327287	-0.296305	1.212618
0.117000	0.784771	0.328501	-0.300272	1.214785
0.118000	0.784469	0.329717	-0.304284	1.216944
0.119000	0.784163	0.330935	-0.308339	1.219096
0.120000	0.783852	0.332155	-0.312439	1.221242
0.121000	0.783538	0.333377	-0.316582	1.223383
0.122000	0.783219	0.334602	-0.320768	1.225519
0.123000	0.782896	0.335829	-0.324998	1.227652
0.124000	0.782569	0.337057	-0.329270	1.229784
0.125000	0.782238	0.338288	-0.333585	1.231914
0.126000	0.781902	0.339521	-0.337943	1.234045
0.127000	0.781562	0.340756	-0.342342	1.236177
0.128000	0.781217	0.341993	-0.346784	1.238313
0.129000	0.780868	0.343233	-0.351267	1.240453
0.130000	0.780515	0.344474	-0.355791	1.242599
0.131000	0.780156	0.345718	-0.360357	1.244753
0.132000	0.779794	0.346964	-0.364963	1.246916
0.133000	0.779427	0.348212	-0.369610	1.249091
0.134000	0.779055	0.349462	-0.374298	1.251278
0.135000	0.778678	0.350714	-0.379025	1.253480
0.136000	0.778297	0.351969	-0.383792	1.255700
0.137000	0.777910	0.353226	-0.388599	1.257938
0.138000	0.777519	0.354485	-0.393444	1.260198
0.139000	0.777123	0.355746	-0.398329	1.262481
0.140000	0.776723	0.357010	-0.403253	1.264790
0.141000	0.776317	0.358276	-0.408215	1.267128
0.142000	0.775906	0.359544	-0.413215	1.269498
0.143000	0.775490	0.360815	-0.418253	1.271902
0.144000	0.775070	0.362088	-0.423329	1.274342
0.145000	0.774644	0.363364	-0.428443	1.276823
0.146000	0.774213	0.364642	-0.433594	1.279348
0.147000	0.773777	0.365922	-0.438782	1.281919
0.148000	0.773335	0.367205	-0.444008	1.284540
0.149000	0.772889	0.368491	-0.449270	1.287215
0.150000	0.772437	0.369780	-0.454569	1.289949
